reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
2AGPGAT120,2agpg120_c + atp_c + ddca_c --> amp_c + pg120_c + ppi_c,"['GSB_21118-t26_1-p1', 'GSB_15063-t26_1-p1', 'GSB_113892-t26_1-p1']",1000.0,0.0
2AGPGAT141,2agpg141_c + atp_c + ttdcea_c --> amp_c + pg141_c + ppi_c,"['GSB_21118-t26_1-p1', 'GSB_15063-t26_1-p1', 'GSB_113892-t26_1-p1']",1000.0,0.0
2AGPGAT180,2agpg180_c + atp_c + ocdca_c --> amp_c + pg180_c + ppi_c,"['GSB_21118-t26_1-p1', 'GSB_15063-t26_1-p1', 'GSB_113892-t26_1-p1']",1000.0,0.0
3OAR120,3oddecACP_c + h_c + nadph_c --> 3hddecACP_c + nadp_c,['GSB_152941-t26_1-p1'],1000.0,0.0
3OAR141,3ocmrs7eACP_c + h_c + nadph_c --> 3hcmrs7eACP_c + nadp_c,['GSB_152941-t26_1-p1'],1000.0,0.0
3OAR161,3ocpalm9eACP_c + h_c + nadph_c --> 3hcpalm9eACP_c + nadp_c,['GSB_152941-t26_1-p1'],1000.0,0.0
5DOAN,dad_5_c + h2o_c --> 5drib_c + ade_c,"['GSB_152529-t26_1-p1', 'GSB_4059-t26_1-p1']",1000.0,0.0
AACPS5,ACP_c + atp_c + ocdcea_c --> amp_c + octeACP_c + ppi_c,"['GSB_21118-t26_1-p1', 'GSB_15063-t26_1-p1', 'GSB_113892-t26_1-p1']",1000.0,0.0
AACPS6,ACP_c + atp_c + ocdca_c --> amp_c + ocdcaACP_c + ppi_c,"['GSB_21118-t26_1-p1', 'GSB_15063-t26_1-p1', 'GSB_113892-t26_1-p1']",1000.0,0.0
AACPS9,ACP_c + atp_c + octa_c --> amp_c + ocACP_c + ppi_c,"['GSB_21118-t26_1-p1', 'GSB_15063-t26_1-p1', 'GSB_113892-t26_1-p1']",1000.0,0.0
ACACT2r,accoa_c + btcoa_c --> 3ohcoa_c + coa_c,['GSB_152734-t26_1-p1'],1000.0,0.0
ACACT3r,accoa_c + hxcoa_c --> 3oocoa_c + coa_c,['GSB_152734-t26_1-p1'],1000.0,0.0
ADNK1,adn_c + atp_c --> adp_c + amp_c + h_c,"['GSB_28234-t26_1-p1', 'GSB_17451-t26_1-p1']",1000.0,0.0
ALATA_L,akg_c + ala__L_c --> glu__L_c + pyr_c,"['GSB_12150-t26_1-p1', 'GSB_153019-t26_1-p1']",1000.0,0.0
ALATRS,ala__L_c + atp_c + trnaala_c --> alatrna_c + amp_c + ppi_c,['GSB_96460-t26_1-p1'],1000.0,0.0
ALCD2x,etoh_c + nad_c --> acald_c + h_c + nadh_c,"['GSB_13350-t26_1-p1', 'GSB_3593-t26_1-p1', 'GSB_93358-t26_1-p1']",1000.0,0.0
APH140,h2o_c + ttdcap_c --> 2.0 h_c + pi_c + ttdca_c,['GSB_7871-t26_1-p1'],1000.0,0.0
APH160,h2o_c + hdcap_c --> 2.0 h_c + hdca_c + pi_c,['GSB_7871-t26_1-p1'],1000.0,0.0
APH161,h2o_c + hdceap_c --> 2.0 h_c + hdcea_c + pi_c,['GSB_7871-t26_1-p1'],1000.0,0.0
ARGTRS,arg__L_c + atp_c + trnaarg_c --> amp_c + argtrna_c + ppi_c,"['GSB_16709', 'GSB_10521-t26_1-p1']",1000.0,0.0
ASPTA,akg_c + asp__L_c --> glu__L_c + oaa_c,"['GSB_12150-t26_1-p1', 'GSB_91056-t26_1-p1']",1000.0,0.0
ASPTRS,asp__L_c + atp_c + trnaasp_c --> amp_c + asptrna_c + ppi_c,['GSB_10870-t26_1-p1'],1000.0,0.0
CRNDCAL2,atp_c + coa_c + crn__D_c --> adp_c + crnDcoa_c + pi_c,['GSB_15063-t26_1-p1'],1000.0,0.0
DASYN161,ctp_c + h_c + pa161_c --> cdpdhdec9eg_c + ppi_c,['GSB_151415-t26_1-p1'],1000.0,0.0
DSERDHr,nadp_c + ser__D_c --> 2amsa_c + h_c + nadph_c,['GSB_152941-t26_1-p1'],1000.0,0.0
DUTPDP,dutp_c + h2o_c --> dump_c + h_c + ppi_c,['GSB_7511-t26_1-p1'],1000.0,0.0
E4PD,e4p_c + h2o_c + nad_c --> 4per_c + 2.0 h_c + nadh_c,"['GSB_6687-t26_1-p1', 'GSB_17043-t26_1-p1']",1000.0,0.0
FBA,fdp_c --> dhap_c + g3p_c,['GSB_11043-t26_1-p1'],1000.0,0.0
GLCP,glycogen_c + pi_c --> g1p_c,['GSB_6226-t26_1-p1'],1000.0,0.0
GLUSy,akg_c + gln__L_c + h_c + nadph_c --> 2.0 glu__L_c + nadp_c,['GSB_7195-t26_1-p1'],1000.0,0.0
