reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
2AGPGAT120,2agpg120_c + atp_c + ddca_c --> amp_c + pg120_c + ppi_c,"['Tc_MARK_2149.mRNA-p1', 'Tc_MARK_3307.mRNA-p1', 'Tc_MARK_2148.mRNA-p1']",1000.0,0.0
2AGPGAT141,2agpg141_c + atp_c + ttdcea_c --> amp_c + pg141_c + ppi_c,"['Tc_MARK_2149.mRNA-p1', 'Tc_MARK_3307.mRNA-p1', 'Tc_MARK_2148.mRNA-p1']",1000.0,0.0
2AGPGAT180,2agpg180_c + atp_c + ocdca_c --> amp_c + pg180_c + ppi_c,"['Tc_MARK_3307.mRNA-p1', 'Tc_MARK_2148.mRNA-p1', 'Tc_MARK_2149.mRNA-p1']",1000.0,0.0
3OAR120,3oddecACP_c + h_c + nadph_c --> 3hddecACP_c + nadp_c,"['Tc_MARK_4568.mRNA-p1', 'Tc_MARK_9464.mRNA-p1', 'Tc_MARK_9731.mRNA-p1', 'Tc_MARK_8608.mRNA-p1']",1000.0,0.0
3OAR141,3ocmrs7eACP_c + h_c + nadph_c --> 3hcmrs7eACP_c + nadp_c,"['Tc_MARK_4568.mRNA-p1', 'Tc_MARK_9464.mRNA-p1', 'Tc_MARK_9731.mRNA-p1', 'Tc_MARK_8608.mRNA-p1']",1000.0,0.0
3OAR161,3ocpalm9eACP_c + h_c + nadph_c --> 3hcpalm9eACP_c + nadp_c,"['Tc_MARK_4568.mRNA-p1', 'Tc_MARK_9464.mRNA-p1', 'Tc_MARK_9731.mRNA-p1', 'Tc_MARK_8608.mRNA-p1']",1000.0,0.0
3OAS140,ddcaACP_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c,['Tc_MARK_9636.mRNA-p1'],1000.0,0.0
3OAS161,h_c + malACP_c + tdeACP_c --> 3ocpalm9eACP_c + ACP_c + co2_c,['Tc_MARK_9636.mRNA-p1'],1000.0,0.0
4HTHRS,h2o_c + phthr_c --> 4hthr_c + pi_c,['Tc_MARK_7679.mRNA-p1'],1000.0,0.0
AACPS5,ACP_c + atp_c + ocdcea_c --> amp_c + octeACP_c + ppi_c,"['Tc_MARK_2149.mRNA-p1', 'Tc_MARK_2148.mRNA-p1', 'Tc_MARK_3307.mRNA-p1']",1000.0,0.0
AACPS6,ACP_c + atp_c + ocdca_c --> amp_c + ocdcaACP_c + ppi_c,"['Tc_MARK_3307.mRNA-p1', 'Tc_MARK_2148.mRNA-p1', 'Tc_MARK_2149.mRNA-p1']",1000.0,0.0
AACPS9,ACP_c + atp_c + octa_c --> amp_c + ocACP_c + ppi_c,"['Tc_MARK_2149.mRNA-p1', 'Tc_MARK_3307.mRNA-p1', 'Tc_MARK_2148.mRNA-p1']",1000.0,0.0
ACACT2r,accoa_c + btcoa_c --> 3ohcoa_c + coa_c,"['Tc_MARK_6338.mRNA-p1', 'Tc_MARK_1618.mRNA-p1', 'Tc_MARK_9358.mRNA-p1']",1000.0,0.0
ACACT3r,accoa_c + hxcoa_c --> 3oocoa_c + coa_c,"['Tc_MARK_6338.mRNA-p1', 'Tc_MARK_1618.mRNA-p1', 'Tc_MARK_9358.mRNA-p1']",1000.0,0.0
ACCOAL,atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c,['Tc_MARK_9321.mRNA-p1'],1000.0,0.0
ACOAD1f,btcoa_c + fad_c --> b2coa_c + fadh2_c,"['Tc_MARK_5618.mRNA-p1', 'Tc_MARK_4499.mRNA-p1', 'Tc_MARK_1455.mRNA-p1', 'Tc_MARK_671.mRNA-p1']",1000.0,0.0
ACOAD7f,fad_c + pmtcoa_c --> fadh2_c + hdd2coa_c,"['Tc_MARK_5618.mRNA-p1', 'Tc_MARK_4499.mRNA-p1', 'Tc_MARK_1455.mRNA-p1', 'Tc_MARK_671.mRNA-p1']",1000.0,0.0
ACOATA,ACP_c + accoa_c --> acACP_c + coa_c,"['Tc_MARK_9636.mRNA-p1', 'Tc_MARK_4429.mRNA-p1']",1000.0,0.0
ACODA,acorn_c + h2o_c --> ac_c + orn_c,"['Tc_MARK_9216.mRNA-p1', 'Tc_MARK_2222.mRNA-p1', 'Tc_MARK_8779.mRNA-p1', 'Tc_MARK_8326.mRNA-p1']",1000.0,0.0
ADNK1,adn_c + atp_c --> adp_c + amp_c + h_c,"['Tc_MARK_6938.mRNA-p1', 'Tc_MARK_3371.mRNA-p1', 'Tc_MARK_5152.mRNA-p1', 'Tc_MARK_3370.mRNA-p1']",1000.0,0.0
ALATA_L,akg_c + ala__L_c --> glu__L_c + pyr_c,"['Tc_MARK_6575.mRNA-p1', 'Tc_MARK_5688.mRNA-p1', 'Tc_MARK_5687.mRNA-p1', 'Tc_MARK_7539.mRNA-p1']",1000.0,0.0
ALATRS,ala__L_c + atp_c + trnaala_c --> alatrna_c + amp_c + ppi_c,['Tc_MARK_262.mRNA-p1'],1000.0,0.0
ALCD2x,etoh_c + nad_c --> acald_c + h_c + nadh_c,['Tc_MARK_4912.mRNA-p1'],1000.0,0.0
AP5AH,ap5a_c + h2o_c --> adp_c + atp_c + 2.0 h_c,['Tc_MARK_269.mRNA-p1'],1000.0,0.0
ARGTRS,arg__L_c + atp_c + trnaarg_c --> amp_c + argtrna_c + ppi_c,['Tc_MARK_4179.mRNA-p1'],1000.0,0.0
ASPTA,akg_c + asp__L_c --> glu__L_c + oaa_c,"['Tc_MARK_3859.mRNA-p1', 'Tc_MARK_380.mRNA-p1', 'Tc_MARK_5687.mRNA-p1', 'Tc_MARK_6575.mRNA-p1']",1000.0,0.0
ASPTRS,asp__L_c + atp_c + trnaasp_c --> amp_c + asptrna_c + ppi_c,['Tc_MARK_1819.mRNA-p1'],1000.0,0.0
CBPS,2.0 atp_c + gln__L_c + h2o_c + hco3_c --> 2.0 adp_c + cbp_c + glu__L_c + 2.0 h_c + pi_c,['Tc_MARK_8873.mRNA-p1'],1000.0,0.0
CRNDCAL2,atp_c + coa_c + crn__D_c --> adp_c + crnDcoa_c + pi_c,['Tc_MARK_616.mRNA-p1'],1000.0,0.0
CTECOAI6,tdecoa_c --> td2coa_c,"['Tc_MARK_4894.mRNA-p1', 'Tc_MARK_1594.mRNA-p1', 'Tc_MARK_3187.mRNA-p1']",1000.0,0.0
DASYN161,ctp_c + h_c + pa161_c --> cdpdhdec9eg_c + ppi_c,"['Tc_MARK_4238.mRNA-p1', 'Tc_MARK_3394.mRNA-p1']",1000.0,0.0
DHFS,atp_c + dhpt_c + glu__L_c --> adp_c + dhf_c + h_c + pi_c,['Tc_MARK_4622.mRNA-p1'],1000.0,0.0
DURIK1,atp_c + duri_c --> adp_c + dump_c + h_c,['Tc_MARK_5146.mRNA-p1'],1000.0,0.0
E4PD,e4p_c + h2o_c + nad_c --> 4per_c + 2.0 h_c + nadh_c,"['Tc_MARK_4312.mRNA-p1', 'Tc_MARK_6179.mRNA-p1']",1000.0,0.0
ECOAH1,3hbcoa_c --> b2coa_c + h2o_c,"['Tc_MARK_1594.mRNA-p1', 'Tc_MARK_9655.mRNA-p1', 'Tc_MARK_955.mRNA-p1', 'Tc_MARK_3827.mRNA-p1', 'Tc_MARK_3187.mRNA-p1', 'Tc_MARK_4894.mRNA-p1']",1000.0,0.0
